id,sp,updatedstudy,mod_name,n_fixes,duration (weeks),year,resampled.,minsampling (min),ess,speed_low (m/s),speed_est (m/s),speed_high (m/s),area_mod_low (m^2),area_mod_est (m^2),area_mod_high (m^2),area_ud_low (m^2),area_ud_est (m^2),area_ud_high (m^2),tau_p_low (s),tau_p_est (s),tau_p_high (s),tau_v_low (s),tau_v_est (s),tau_v_high (s),sigma_p,bls (m),ridge_length_low (m),ridge_length_est (m),ridge_length_high (m),ridge_dens_low (1/m),ridge_dens_est (1/m),ridge_dens_high (1/m),kept (y/n),kept (reason),mean_roughness,mean_treecover,mean_hfi,mean_road_cover,mean_dhi_ndvi,mean_dhi_gpp,seasonality_dhi_gpp,phylo,clade,mass (g),hunting_movement,hunting_cooperativity,hunting_carcass,pursuit,disruptfast,slowwalking
5M,Puma concolor,Wilmers,OUF anisotropic,640,62,2009-04-27,n,118.88333333333298,17.893903139515,0.133897696909413,0.14223803621213305,0.15083388211871102,352731963.28198594,596208750.589266,902543383.802935,349725519.142454,591127078.127636,894850726.0645758,274830.41274011,474230.79482856306,818304.075307705,4385.666223573133,5384.95918581927,6611.945358968499,31674916.5499867,599.727649349793,107510.452144403,156152.316343044,266265.27385718696,33.05019704777639,41.249245384819204,79.22795835908678,y,none,110.769847972973,88.84729729729735,0.35891492698367367,0.9134699971798588,15.11743341584592,17491.861413043494,0.4472394185545654,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
62M,Puma concolor,Wilmers,OUF anisotropic,751,22,2015-10-21,n,235.33333333333303,18.642259675624796,0.08319239766856609,0.0868870496880292,0.0906630935740183,254402311.810105,424868057.1105251,638336418.728432,238804607.072549,398818897.179244,599199262.655782,366333.927739936,621855.8300462391,1055607.0406807098,6536.261219449261,7646.35311264362,8944.978476267368,22572060.9441407,526.8268816587321,95272.1986698279,145301.77336558604,229305.99445129998,38.00928277998259,52.937825896688395,87.7525096714042,y,none,80.56068840579718,78.68737060041404,0.3516595108482671,0.957724806402442,17.493076835451905,21375.863749999997,0.4114737977087498,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
66M,Puma concolor,Wilmers,OUF anisotropic,8320,253.285714285714,2015-10-26,n,34.4833333333333,276.33235958630996,0.08651165421881271,0.08777651483929601,0.08905068219001588,262962312.80562702,296944960.558993,332962686.78571796,186518811.08073702,210622656.946356,236169981.207251,448082.093130398,508533.0429061679,577139.456568617,6108.47007172445,6421.641857748859,6750.869475497121,15775861.787249899,446.33402791053896,106861.13151085802,122889.224590202,144373.20634475705,61.2233230611672,71.7005555780608,88.2568673788158,y,2,129.15893308080808,96.30050505050502,0.3396672913115272,0.9413391527754288,16.452426423731538,20243.6717557252,0.42464479910205055,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
67M,Puma concolor,Wilmers,OUF anisotropic,332,10.2857142857143,2015-11-21,n,237.633333333333,4.31668612399644,0.048723172641844004,0.0515263755285923,0.054409077905835705,57751166.5435933,198936569.312783,425844605.620194,50244442.65119471,173078011.169116,370491647.97828794,153585.86084190803,591013.8407871801,2274280.70583633,8513.51030381774,10720.243786697802,13498.970782321901,10568947.9154661,437.84398097792604,30926.654342565696,83104.77927946049,225183.908864298,19.0360943092637,39.90341865171729,136.86622380857602,n,dropped,91.6865234375,96.5125,0.3965307693159112,0.9536765389815932,17.471728019311392,21230.960526315794,0.3961023956929382,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
69F,Puma concolor,Wilmers,OU anisotropic,835,23,2016-02-16,n,237.65,14.318335579545401,NA,NA,NA,52094021.154428795,94549551.1201718,149449522.931201,57480283.16499591,104325503.21657601,164901858.34365502,459501.98987597204,840107.9234431131,1535970.11238711,NA,NA,NA,NA,NA,38954.579436721695,64598.73103550739,116403.585631797,26.399648288718897,39.999769210169504,82.16884202542647,y,none,107.57000000000002,100.00666666666666,0.24228305426927715,0.985590165337691,18.969844493159545,23574.076666666668,0.3897432690858841,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
70M,Puma concolor,Wilmers,OUF anisotropic,2221,56,2016-03-24,n,29.533333333333292,1.7401198288486202,0.0672554271934268,0.0703512989892945,0.0735178055137118,731432788.577428,7631467272.89807,22425020716.2527,1435432890.4497101,14976713235.9679,44008981833.766594,3098004.6450682096,32373043.2352898,338286751.75884604,3612.09494655163,4138.807651103831,4742.325167611912,405438680.301304,227.67138409596197,102044.09408334599,715880.537896475,2624674.6368038696,7.254255637146859,34.2187859555306,156.53434053763704,n,dropped,72.1342996289419,72.24601113172491,0.4436964795203419,0.9278920606918364,15.390274894787956,17692.452576379423,0.43563595781084957,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
77M,Puma concolor,Wilmers,OUF anisotropic,1017,26.857142857142897,2016-07-29,n,230.05,29.016973826940404,0.06853864609468932,0.0727834927126766,0.0771576605009511,94355616.0896869,140870866.84020102,196559475.80913702,88618262.9533531,132305124.35259399,184607552.100242,333519.28773311304,505041.827093034,764775.1014555371,3751.60877791238,4552.60007790995,5524.607893928379,7484078.26466407,259.737847573122,92829.12300352899,110963.740411183,134368.02421260698,97.2400698278218,93.06481322088712,97.80079810058886,y,none,58.570764462809954,79.69421487603302,0.5421124142481061,1,16.17985261673046,19813.709905660384,0.4074025577250516,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
78F,Puma concolor,Wilmers,OUF anisotropic,4117,114,2016-10-05,n,59.9833333333333,76.1749505643486,0.05664169982255991,0.060783771775568,0.0650740533663951,74474619.0561924,94497131.80146652,116867354.869432,59272293.9711529,75207659.28780651,93011502.4586491,654423.8904520681,835188.6415122361,1065884.1724577001,2161.7715569162906,2594.91682370218,3114.8496243228997,5020370.400579011,124.892773865105,55382.1431714835,73182.7228880912,95792.0649595787,51.747310197905406,71.21230709786859,98.65575188724269,y,none,58.99625000000004,73.87999999999994,0.41218964870159447,1,16.10649684816599,19723.407692307697,0.423629487477816,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
79M,Puma concolor,Wilmers,OUF anisotropic,858,25.4285714285714,2016-11-22,n,225.01666666666696,78.18455691855318,0.116109987857608,0.123280062734788,0.130667956910906,130598939.817264,165170622.00743303,203740467.53964102,128612255.757883,162658030.080734,200641147.287283,137435.222860264,178519.42771202797,231885.141286034,4188.205460652141,5101.05235500752,6212.860226889652,8775056.82938065,500.739805592263,71168.25618320619,83023.4725025448,106166.77979581802,39.381322241119705,42.3766166537219,56.1768375261283,y,none,97.90460526315788,99.14473684210526,0.37986676036738426,0.9775485177166188,18.334004270403007,22879.447368421053,0.3909467551857233,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
7F,Puma concolor,Wilmers,OUF anisotropic,8076,202,2010-10-03,n,104.45,205.20214722532,0.051238805436292,0.0532441164997042,0.05528845625207789,50843393.7895321,58585452.561147615,66868148.0457455,46640385.21514051,53742440.6947798,61340440.734283306,498935.316953854,577461.564649578,668346.872463189,2704.0620818188595,3001.36875482667,3331.3637519707104,3112482.5307972697,127.189599032977,53663.2065045062,59356.62318423679,68106.51677600069,61.743480870961,65.5572889933467,75.61891587073639,y,none,136.6879734848485,97.48484848484848,0.3661963562170664,0.9196214747097756,16.630192528086262,20850.359848484848,0.4245296518007914,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
80F,Puma concolor,Wilmers,OUF anisotropic,1758,46.7142857142857,2016-12-02,n,134.91666666666697,89.25644820860428,0.06568617061062972,0.06822542926083842,0.0708135148686764,66835009.7466683,83195445.64231111,101320125.62759298,59773424.05181079,74405265.59966771,90614946.5239325,229660.54902289,289889.085044166,365912.56959578197,4684.3438567186095,5320.18183001007,6042.326432499882,4419943.17502828,284.81027227374204,46312.878185098605,61231.753143082395,76887.63031519111,35.8835505881113,50.39062172223639,65.23987401928379,y,none,105.70498251748248,91.70629370629368,0.2570140105907363,0.9474560543142184,18.009535752073695,22489.061151079135,0.4044486678761544,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
81F,Puma concolor,Wilmers,OUF anisotropic,6630,184.285714285714,2016-12-12,n,48.8833333333333,223.22399027013196,0.07226237318616802,0.0741798103133714,0.07612270379276591,117324813.428031,134375725.517029,152566598.44246,127892400.22832601,146479108.439728,166308455.12868798,419431.462966819,482946.67132884194,556080.093986797,3976.39088963792,4304.883293651051,4660.512682555552,7139009.428977741,252.260981006979,103084.24941628701,122914.22506418503,133036.20680432703,83.08830281352236,103.140351440258,106.42052027474202,y,none,92.4855587121213,90.6212121212122,0.3051927403772836,0.9506829013511288,18.182517574662754,22227.074144486694,0.4007694054919051,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
82M,Puma concolor,Wilmers,OUF anisotropic,4501,122.14285714285698,2017-03-28,n,40.3833333333333,165.20503653743103,0.10490657914887501,0.10706890242561602,0.10925359000128501,300562280.43948895,352225560.94041604,407925836.630847,285363572.824557,334414366.17768204,387298013.63701206,359881.081399356,424795.820623942,501419.770436122,5791.74327480646,6213.20892300632,6665.344662089731,18712766.692090902,523.162808407066,125406.083204653,147864.524571397,166074.494125342,55.11104850933889,65.37972000613328,71.21321728450091,y,none,105.39705504115226,87.95679012345677,0.3604726910781645,0.9196018564331828,15.472732568637706,17913.562101910833,0.4384191370314091,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
83M,Puma concolor,Wilmers,OUF anisotropic,1892,63.1428571428571,2017-04-19,n,4.133333333333331,151.14952621574898,0.07403048046253452,0.07588761421552499,0.07776807434908292,123083644.595272,145328313.579331,169393464.71513197,122176553.330625,144257285.465181,168145083.31859,187873.02612486802,226544.48759375096,273176.016364394,8559.509174670779,9456.04874798031,10446.493613066199,7720890.0413252115,567.690707499499,82906.2915107011,100130.877232183,120620.14458941299,56.25836533018671,69.50215750251668,86.52777109874839,y,none,95.85431547619044,94.4642857142857,0.30691966664412595,0.9446437063552168,18.23820830612492,22427.05582524272,0.4012288249378065,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
84M,Puma concolor,Wilmers,OUF,1062,28,2017-04-28,n,35.05,7.853837929404909,0.0450402064283689,0.05485628421671251,0.06465354004221271,139098090.488048,325242642.66042805,589082675.9455019,169775538.461077,396973420.659017,719002167.145735,703470.7967369161,1665680.30813293,3944002.9376790295,4672.591448456871,5460.506125385341,6381.282736631721,17279239.116474103,238.00327375986194,87462.8191473628,156864.248599698,268344.317760763,45.05799128982329,61.98498742787009,100.150842605032,y,none,94.24305555555549,95.38624338624336,0.3492234709606401,0.9322051214468148,16.426755586995714,18757.279255319147,0.4061731075511334,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
85F,Puma concolor,Wilmers,OUF anisotropic,518,13.428571428571397,2017-05-02,n,105.03333333333299,3.94941635989157,0.05389697073953021,0.0564006552897901,0.05896197489267169,181474583.06541002,673392982.954214,1481873599.8794,267394994.02284902,992215601.8243569,2183477023.0029798,484926.2943596791,1835129.5672107,6944767.828887928,8578.692657937661,10106.8280858716,11907.172576330402,35775500.6435918,443.881385569166,62399.7914124462,193910.929720747,465230.960072508,14.561730979840602,37.89644971922199,99.12623028765098,n,dropped,85.3817997685187,84.56944444444453,0.31552215767351766,0.945688742625527,17.93311438897311,21791.23032258063,0.4055665633370799,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
93M,Puma concolor,Wilmers,OUF anisotropic,191,4.57142857142857,2017-11-11,n,114.983333333333,1.4694984692472899,8.940956645560692e-8,0.11145327404096901,1.2600239303507301,13157629.4578456,190981928.74171796,600061492.4645039,26055935.846160103,378199804.07663095,1188296402.59274,283978.05845673394,4179058.22598153,61499567.0829432,1.6042050336152904e-15,339.89739595493694,7201712833214669e4,10146339.9345792,28.7269429458504,17110.8240348,98622.61096254512,361058.78653095907,11.2366065405798,25.7176743304149,109.706170149779,n,dropped,47.609722222222224,50.96666666666664,0.7191301030772074,0.987740586910929,12.454426050186155,14651.59433962264,0.5017032842591124,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
94F,Puma concolor,Wilmers,OUF anisotropic,128,3.2857142857142905,2018-04-25,n,236.21666666666695,2.50242634723778,0.0284977998879759,0.03208407888063609,0.03588583608621699,12322171.433244199,74029806.5513012,189931662.929527,22514842.6839379,135265886.97898597,347039605.375069,156858.79786480102,972999.577915138,6035544.01480901,4010.1846479955993,6255.63802694481,9758.405300294018,3932998.20307324,159.01619363311997,16362.721135142201,86566.4253914254,327097.517303786,11.891650619323801,55.400117297965906,308.30137012940105,n,dropped,162.0375,98.66666666666669,0.2604067660868168,0.905598253943026,16.785187350379097,20899.133333333335,0.4458266192012363,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
95F,Puma concolor,Wilmers,OU anisotropic,1906,48,2018-05-02,n,234.96666666666698,158.04660719278698,NA,NA,NA,14697780.797711799,17287984.012182806,20085302.066862997,13838409.484951403,16277164.9150683,18910925.2924402,150450.79551683998,178277.61823920903,211251.18717958304,NA,NA,NA,NA,NA,29921.024497338098,35238.68279824791,43191.819620606504,64.69440783233529,76.28876231425228,98.64844016304,y,2,78.25595238095238,96.88095238095238,0.6621563583612442,1,15.998925140925817,20063.904761904763,0.3921429756141844,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
98F,Puma concolor,Wilmers,OUF anisotropic,4363,121.85714285714299,2018-06-07,n,67.45,119.82915806379599,0.059857743546895506,0.06407746217402348,0.0684429159699564,61526398.62821401,74219096.06203881,88084371.7039456,53341972.6998628,64346249.4834584,76367124.60790479,486998.2302920031,590898.5661539601,716965.881525789,2164.2610804979795,2579.2784177289695,3073.8792173039305,3943054.62953541,131.192509974334,53709.5605450303,62300.074817175206,75290.38430780421,54.07968149531328,60.31896735836019,74.22882553614019,y,none,60.042534722222264,64.6620370370371,0.32234166750630133,0.9897601731772562,15.937438078616797,19898.239644970417,0.4271147196462168,Puma_concolor,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
C022,Canis latrans,Young,OU anisotropic,2514,105,2013-01-18,n,177,30.118698493438504,NA,NA,NA,804394993.381578,1191216812.3415897,1652778842.498,613084418.9885141,907907773.2863932,1259695752.3438098,1240623.44891262,1843114.79564063,2738197.5996720497,NA,NA,NA,NA,NA,190313.493421115,262950.738064727,323299.19580455695,59.077061260021196,76.15651356139891,82.9742974153861,n,dropped,86.51238046448086,48.42896174863394,0.1646475712930409,0.5450607285722521,6.11711271744315,3803.1674517192496,0.8984755961276198,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C023,Canis latrans,Young,OU anisotropic,2740,104.42857142857099,2013-01-22,n,177,834.7873707013831,NA,NA,NA,50005967.152330995,53579411.3938517,57274427.968852796,32081518.293635096,34374075.0290423,36744626.95707669,63073.076761116,68437.1209250767,74257.3497445267,NA,NA,NA,NA,NA,44887.183825482905,48156.400605720104,51660.61887947521,62.804361481309286,67.46476573811121,72.63155906108311,y,none,74.76700000000014,39.55099999999984,0.31305133589113304,0.5792036704226612,6.420939035053496,3954.939148073019,0.8654806569188411,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C024,Canis latrans,Young,OU anisotropic,1668,68.57142857142858,2013-01-22,n,177,584.6361984475079,NA,NA,NA,40691585.0541325,44202487.53564241,47856594.848465696,38463008.93204609,41781628.08453701,45235609.09866571,57298.5710249499,63364.05649945051,70071.6193134604,NA,NA,NA,NA,NA,64932.474777006704,69824.5834735932,76525.5226521898,109.617692368155,116.68938432452198,129.458975658262,y,none,56.062667112299415,18.5,0.4002146873557777,0.6380636712421843,5.084876171889758,2916.8756756756743,0.8097136059322873,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
